date,temp_mean,temp_max,temp_min,pressure_mean,pressure_min,pressure_max,humidity_mean,humidity_min,humidity_max,wind_speed_mean,wind_speed_min,wind_speed_max,wind_deg_mean,wind_deg_min,wind_deg_max,clouds_all_mean,clouds_all_min,clouds_all_max,weather_id_mode,total_solar,Day
2019-03-17,5.785,10.0,2.0,1002.3333333333334,994,1013,72.41666666666667,50,86,7.162499999999997,2.6,10.8,272.9166666666667,260,290,37.25,20,75,802,14.0,75
2019-03-18,6.265416666666667,11.67,1.0,1019.0833333333334,1014,1024,81.375,59,93,2.7875,0.5,6.2,237.08333333333334,20,310,39.833333333333336,1,90,802,10.1,76
2019-03-19,9.394999999999998,14.44,3.33,1026.0416666666667,1024,1029,84.875,67,100,3.109583333333333,1.03,5.1,223.75,180,260,60.083333333333336,1,90,803,10.1,77
2019-03-20,11.1975,19.0,6.5,1030.625,1029,1032,85.20833333333333,66,96,3.8704166666666655,1.5,5.7,223.75,200,250,43.958333333333336,0,75,802,13.0,78
2019-03-21,11.030000000000003,16.11,6.0,1031.75,1030,1034,83.875,67,100,3.320833333333333,0.5,5.7,235.41666666666666,130,310,63.166666666666664,20,90,803,5.6,79
2019-03-22,10.992916666666666,14.44,8.6,1026.0,1024,1029,78.04166666666667,62,91,5.141666666666667,2.1,8.7,220.0,180,260,74.58333333333333,20,90,803,6.2,80
2019-03-23,8.340833333333334,12.0,5.0,1031.2916666666667,1026,1033,65.29166666666667,44,82,3.2541666666666664,0.5,5.1,258.75,90,360,69.58333333333333,40,90,803,7.7,81
2019-03-24,7.559999999999999,12.22,0.56,1028.375,1025,1033,65.66666666666667,43,93,4.895833333333335,1.0,8.7,250.83333333333334,30,300,38.458333333333336,0,90,801,18.3,82
2019-03-25,7.117916666666667,13.33,1.0,1030.375,1026,1034,63.708333333333336,45,85,5.583333333333333,1.0,8.7,227.08333333333334,10,360,11.291666666666666,0,75,800,16.6,83
2019-03-26,6.897499999999998,13.0,0.5,1032.125,1031,1034,72.25,50,92,3.4666666666666663,0.5,6.2,299.1666666666667,240,350,50.0,5,75,803,7.4,84
2019-03-27,9.21,12.4,5.0,1033.375,1032,1035,68.95833333333333,56,84,3.3708333333333322,2.1,5.1,296.25,260,330,72.70833333333333,40,90,803,7.4,85
2019-03-28,8.957500000000001,16.11,1.7,1034.0833333333333,1032,1036,72.58333333333333,53,89,2.795833333333334,1.5,5.7,245.41666666666666,180,310,40.0,0,90,803,17.0,86
2019-03-29,9.885000000000002,18.33,1.0,1027.0416666666667,1023,1031,75.875,49,97,3.433333333333333,1.0,5.7,199.58333333333334,180,230,8.791666666666666,0,58,800,20.1,87
2019-03-30,8.974583333333333,16.67,1.11,1021.0416666666666,1020,1023,76.04166666666667,49,97,2.858333333333334,0.5,5.1,195.83333333333334,40,330,31.875,1,100,721,20.1,88
2019-03-31,7.379166666666666,11.11,1.67,1026.9583333333333,1024,1028,68.08333333333333,49,90,5.25125,2.6,7.7,68.75,50,90,38.166666666666664,20,90,801,14.600000000000001,89
2019-04-01,6.230833333333333,13.89,-0.56,1020.75,1011,1027,73.95833333333333,61,92,3.858333333333332,2.1,6.2,96.66666666666667,60,130,40.125,20,89,802,19.1,90
2019-04-02,4.499583333333334,9.44,-0.2,1002.0833333333334,999,1010,87.79166666666667,71,96,2.639583333333334,0.5,6.7,206.5,30,330,59.333333333333336,20,90,802,19.1,91
2019-04-03,4.0633333333333335,10.0,-1.11,997.8333333333334,996,1000,85.45833333333333,58,98,2.0875000000000004,0.5,4.6,182.5,10,360,37.291666666666664,20,75,802,12.4,92
2019-04-04,5.660833333333334,11.0,-1.67,995.75,994,1000,75.45833333333333,51,98,5.408333333333335,1.5,8.2,124.58333333333333,80,150,52.291666666666664,1,100,802,15.1,93
2019-04-05,8.592499999999998,15.0,2.2,1003.5833333333334,1000,1007,69.58333333333333,42,87,6.204166666666667,3.6,9.3,109.58333333333333,80,130,42.083333333333336,0,75,802,18.7,94
2019-04-06,7.059166666666665,12.22,1.0,1007.125,1006,1008,83.75,63,94,3.7041666666666657,2.1,5.1,85.83333333333333,10,360,62.083333333333336,20,90,803,9.2,95
2019-04-07,8.090000000000002,13.33,6.6,1009.125,1007,1011,92.125,83,97,3.9625,2.1,6.7,25.416666666666668,10,60,86.04166666666667,40,90,721,3.9,96
2019-04-08,9.22375,17.22,5.6,1011.7083333333334,1010,1014,84.58333333333333,64,97,5.116666666666668,2.1,7.7,107.08333333333333,10,360,24.625,1,90,721,21.0,97
2019-04-09,7.613333333333332,11.67,2.0,1016.75,1014,1019,74.45833333333333,57,88,6.762499999999999,4.1,9.3,60.833333333333336,50,80,35.916666666666664,1,44,802,21.0,98
2019-04-10,5.712083333333335,11.11,-1.0,1021.8333333333334,1019,1025,66.0,50,81,4.683333333333334,2.1,7.2,57.5,30,80,38.541666666666664,1,75,802,16.8,99
2019-04-11,5.8675,11.11,0.56,1026.8333333333333,1025,1028,58.166666666666664,44,76,3.4333333333333322,1.0,6.2,74.16666666666667,40,110,48.375,1,97,803,23.5,100
2019-04-12,4.855833333333333,10.0,-2.22,1027.9166666666667,1027,1029,64.79166666666667,43,81,4.141666666666667,1.5,6.7,88.33333333333333,20,360,33.583333333333336,20,75,802,23.5,101
2019-04-13,4.626363636363636,10.56,-3.0,1028.1363636363637,1027,1029,66.5909090909091,51,77,4.454545454545454,2.1,7.7,64.54545454545455,30,100,19.681818181818183,1,40,801,12.5,102
2019-04-14,4.863333333333333,9.0,-2.0,1026.5,1026,1027,68.83333333333333,50,87,5.041666666666667,2.1,8.2,81.25,10,110,48.708333333333336,32,75,802,14.3,103
2019-04-15,7.215416666666666,13.89,0.0,1021.4583333333334,1017,1027,79.75,56,96,5.925,2.6,9.8,96.66666666666667,70,120,42.166666666666664,20,97,802,15.6,104
2019-04-16,8.933750000000002,15.0,4.0,1016.5833333333334,1015,1019,79.5,64,92,5.862500000000001,2.6,8.2,79.16666666666667,50,90,68.75,40,90,803,15.6,105
2019-04-17,10.417083333333332,18.89,5.0,1020.375,1019,1023,80.08333333333333,56,96,4.696666666666666,1.5,8.2,121.25,10,360,37.083333333333336,0,75,721,17.5,106
2019-04-18,10.983333333333333,20.0,4.0,1025.2916666666667,1023,1028,75.20833333333333,50,95,4.679166666666666,1.5,8.2,70.41666666666667,20,80,46.5,20,96,802,17.5,107
2019-04-19,11.822083333333333,23.0,4.7,1029.8333333333333,1028,1032,67.16666666666667,36,92,3.482916666666666,1.5,6.2,113.75,10,350,33.291666666666664,0,97,802,22.6,108
2019-04-20,12.022499999999999,24.0,2.5,1030.3333333333333,1027,1032,68.95833333333333,40,96,2.908333333333333,0.5,5.7,167.91666666666666,10,350,17.166666666666668,0,48,801,23.3,109
2019-04-21,13.22875,23.89,1.7,1019.9166666666666,1014,1027,63.333333333333336,35,93,2.8625000000000003,0.5,5.7,120.0,70,360,0.9166666666666666,0,1,800,24.4,110
2019-04-22,13.190416666666664,25.0,1.0,1006.9166666666666,1002,1013,63.166666666666664,35,84,4.258333333333333,1.0,8.2,80.41666666666667,20,100,22.291666666666668,0,75,800,24.4,111
2019-04-23,11.752916666666666,20.56,7.0,999.0416666666666,996,1002,71.29166666666667,51,86,5.221666666666667,2.1,8.2,73.33333333333333,30,90,53.541666666666664,0,90,802,22.8,112
2019-04-24,12.475000000000001,22.22,5.2,993.875,991,998,75.29166666666667,51,95,4.079166666666667,1.0,10.3,190.41666666666666,10,360,52.083333333333336,20,90,802,15.9,113
2019-04-25,10.731666666666667,17.2,5.56,998.7916666666666,997,1004,74.04166666666667,45,90,4.254166666666667,2.1,9.3,158.33333333333334,110,210,38.0,0,75,801,10.5,114
2019-04-26,10.831249999999999,17.5,2.7,1006.25,1004,1008,71.08333333333333,40,96,6.304166666666667,2.1,10.3,189.58333333333334,150,220,27.333333333333332,0,75,801,23.1,115
2019-04-27,8.3025,11.0,6.11,1002.9583333333334,998,1010,80.5,65,92,9.691666666666666,5.7,13.4,232.91666666666666,180,270,68.75,20,90,803,7.5,116
2019-04-28,8.798333333333334,13.33,3.8,1018.5416666666666,1011,1024,80.25,61,95,4.7749999999999995,1.0,6.7,220.83333333333334,10,360,50.625,6,90,802,9.0,117
2019-04-29,8.622500000000002,14.44,2.0,1026.25,1025,1027,84.375,62,100,2.483333333333334,1.0,4.6,195.83333333333334,50,360,55.5,1,99,803,9.0,118
2019-04-30,9.311666666666666,18.33,2.0,1024.25,1021,1026,81.04166666666667,55,99,2.3791666666666673,1.0,3.6,136.25,90,200,52.666666666666664,1,90,802,14.3,119
2019-05-01,11.45695652173913,19.0,3.0,1017.0434782608696,1014,1021,77.8695652173913,49,97,2.6304347826086962,1.0,5.1,209.56521739130434,110,340,60.04347826086956,20,90,802,18.2,120
2019-05-02,10.54583333333333,15.56,7.0,1012.5833333333334,1012,1014,79.75,57,92,3.9541666666666657,2.1,6.7,192.91666666666666,10,340,43.75,20,75,802,18.2,121
2019-05-03,7.012916666666668,9.1,3.33,1014.3333333333334,1013,1016,81.33333333333333,70,90,2.625000000000001,1.5,5.1,167.5,10,360,85.625,75,90,804,17.0,122
2019-05-04,6.0179166666666655,11.67,1.0,1018.9166666666666,1014,1024,77.875,66,89,6.641666666666665,3.1,9.8,326.25,10,360,27.083333333333332,1,55,801,18.6,123
2019-05-05,7.384999999999999,12.22,2.78,1023.75,1021,1026,65.54166666666667,42,90,3.4833333333333325,1.0,5.1,294.5833333333333,80,340,66.54166666666667,40,75,803,13.1,124
2019-05-06,7.165416666666668,12.22,2.5,1019.5,1018,1021,77.70833333333333,48,92,3.520833333333332,1.5,5.7,190.0,40,330,63.166666666666664,20,90,803,13.5,125
2019-05-07,8.591666666666667,15.0,3.1,1012.625,1006,1018,75.83333333333333,44,93,2.2875000000000005,0.5,4.6,166.66666666666666,10,360,63.333333333333336,20,90,803,18.0,126
2019-05-08,8.865416666666667,12.0,6.67,992.875,987,1004,92.83333333333333,85,97,4.9416666666666655,3.1,9.3,162.5,80,270,84.79166666666667,40,90,501,18.0,127
2019-05-09,7.980416666666668,10.6,5.0,996.625,989,1004,90.04166666666667,84,98,4.170833333333332,2.1,6.2,224.16666666666666,10,360,80.83333333333333,40,90,500,4.4,128
2019-05-10,7.78125,12.78,3.0,1008.0416666666666,1005,1011,81.79166666666667,66,95,2.983333333333334,1.5,6.2,163.75,40,360,55.208333333333336,20,90,802,11.4,129
2019-05-11,9.367499999999998,14.5,6.0,1019.5833333333334,1011,1029,75.79166666666667,46,94,2.775000000000001,0.5,5.1,108.33333333333333,10,360,48.416666666666664,20,90,802,18.4,130
2019-05-12,9.63875,17.22,2.0,1035.25,1030,1038,72.33333333333333,46,99,2.7125000000000004,0.5,6.2,150.41666666666666,10,360,40.583333333333336,0,100,800,25.4,131
2019-05-13,11.612083333333336,20.0,2.7,1038.5833333333333,1037,1040,67.0,42,97,2.3416666666666672,0.5,4.1,142.08333333333334,80,210,18.083333333333332,0,40,801,26.5,132
2019-05-14,12.412916666666666,21.11,3.89,1033.75,1029,1037,64.83333333333333,43,87,2.477916666666667,0.5,5.1,112.91666666666667,70,170,18.416666666666668,0,40,801,26.6,133
2019-05-15,11.270833333333334,20.56,4.0,1026.9166666666667,1024,1029,67.08333333333333,39,91,3.402916666666666,0.5,6.7,87.08333333333333,50,110,18.291666666666668,0,75,801,27.1,134
2019-05-16,11.22625,18.33,3.33,1019.2916666666666,1015,1023,68.91666666666667,42,93,5.23,1.54,9.26,69.58333333333333,40,100,8.125,0,64,800,27.6,135
2019-05-17,11.907916666666667,18.0,8.89,1008.9166666666666,1005,1014,75.625,51,87,5.550416666666666,3.09,7.2,40.416666666666664,10,70,80.33333333333333,33,100,804,27.6,136
2019-05-18,11.832083333333332,16.67,8.89,1005.0833333333334,1003,1008,87.16666666666667,67,100,2.550416666666667,1.03,4.12,72.91666666666667,10,180,76.04166666666667,20,100,803,15.9,137
2019-05-19,12.440833333333336,19.0,5.0,1008.5,1006,1011,85.58333333333333,63,100,1.8420833333333337,0.51,4.12,122.5,10,360,68.75,0,90,741,13.8,138
2019-05-20,13.252916666666666,20.56,7.78,1011.875,1010,1014,80.375,46,97,2.3791666666666673,0.5,4.1,218.33333333333334,10,360,51.291666666666664,20,75,802,18.299999999999997,139
2019-05-21,12.818750000000001,21.11,6.0,1016.8333333333334,1015,1018,73.54166666666667,43,97,3.6833333333333322,0.5,6.7,255.83333333333334,90,330,16.958333333333332,1,46,801,25.2,140
2019-05-22,13.245416666666669,20.0,5.6,1017.4166666666666,1015,1019,65.41666666666667,39,87,3.108333333333334,1.5,6.2,269.1666666666667,230,320,42.291666666666664,0,90,802,13.0,141
2019-05-23,14.927500000000002,22.22,6.7,1014.7916666666666,1013,1016,59.0,29,94,3.2524999999999995,0.5,5.7,272.9166666666667,210,350,33.125,3,93,801,25.4,142
2019-05-24,14.587916666666667,22.22,7.2,1015.5833333333334,1014,1016,64.5,36,91,3.9958333333333322,1.0,7.2,237.5,90,320,21.958333333333332,0,91,800,27.299999999999997,143
2019-05-25,15.191249999999997,22.78,7.7,1015.9166666666666,1014,1018,65.29166666666667,36,86,3.733333333333333,2.6,6.2,292.0833333333333,230,320,49.75,2,90,802,27.299999999999997,144
2019-05-26,15.809166666666664,20.0,8.7,1009.0833333333334,1007,1014,71.20833333333333,50,87,6.591666666666666,3.1,10.8,260.8333333333333,230,300,50.75,1,90,803,11.399999999999999,145
2019-05-27,12.284166666666664,18.33,8.0,1006.5416666666666,1006,1009,75.29166666666667,53,94,5.299999999999998,0.5,9.8,222.91666666666666,50,330,57.375,20,75,803,16.1,146
2019-05-28,10.802916666666667,16.11,6.7,1011.5,1006,1017,84.125,69,94,2.929166666666667,1.0,4.6,157.91666666666666,20,340,54.291666666666664,20,90,802,12.3,147
2019-05-29,11.341666666666667,17.22,4.0,1015.4583333333334,1012,1018,86.0,55,100,3.7554166666666657,0.5,7.7,201.25,30,340,57.333333333333336,20,90,741,17.700000000000003,148
2019-05-30,17.686250000000005,23.33,13.0,1015.9583333333334,1012,1020,76.25,58,95,6.104166666666667,1.0,9.3,242.08333333333334,160,270,53.75,20,75,802,15.9,149
2019-05-31,16.81833333333333,21.67,10.7,1019.3333333333334,1017,1021,74.20833333333333,59,94,4.545833333333333,1.0,7.2,212.5,120,250,51.666666666666664,20,90,802,18.0,150
2019-06-01,17.665833333333328,25.56,10.9,1017.2083333333334,1012,1020,73.41666666666667,54,89,3.3291666666666657,2.1,5.1,182.91666666666666,90,260,64.125,1,100,803,20.1,151
2019-06-02,18.2725,25.56,11.0,1007.0833333333334,1005,1011,72.58333333333333,48,87,5.7124999999999995,1.5,8.7,198.75,130,240,56.458333333333336,20,90,802,16.1,152
2019-06-03,14.674583333333336,20.7,8.9,1009.0,1006,1011,66.66666666666667,43,94,5.2958333333333325,2.6,8.2,223.75,190,260,33.958333333333336,20,75,801,22.5,153
2019-06-04,13.036666666666667,19.0,7.22,1005.0,999,1010,82.41666666666667,48,98,3.6249999999999996,1.0,7.2,151.66666666666666,80,210,68.625,12,90,803,22.5,154
2019-06-05,13.745,18.33,7.78,1003.2916666666666,999,1006,74.29166666666667,51,98,3.966666666666667,1.0,7.2,189.58333333333334,10,230,50.791666666666664,0,99,802,17.299999999999997,155
2019-06-06,13.941904761904762,20.0,8.33,1007.5714285714286,1005,1010,65.61904761904762,38,89,3.333333333333334,1.0,7.7,227.14285714285714,100,350,34.57142857142857,20,90,801,21.9,156
2019-06-07,12.730416666666668,18.33,6.0,1004.0833333333334,998,1010,81.83333333333333,63,99,4.695833333333333,1.0,9.8,93.33333333333333,80,130,58.333333333333336,20,100,802,21.9,157
2019-06-08,11.639166666666666,14.0,8.4,1006.0416666666666,998,1017,88.66666666666667,74,100,5.633333333333333,1.0,12.3,239.58333333333334,60,310,68.95833333333333,20,90,803,11.2,158
2019-06-09,13.220833333333333,19.2,6.0,1018.25,1017,1020,70.375,45,98,3.3874999999999993,1.5,4.6,217.91666666666666,20,360,30.458333333333332,0,90,802,21.1,159
2019-06-10,11.165416666666667,13.89,8.89,1015.5,1013,1017,89.5,85,94,4.2,0.5,9.3,124.58333333333333,10,350,86.25,75,90,501,21.1,160
2019-06-11,10.316250000000002,12.22,8.5,1013.4583333333334,1012,1014,92.75,89,97,7.691666666666663,4.1,12.3,37.083333333333336,10,360,88.75,75,90,310,4.699999999999999,161
2019-06-12,12.075000000000003,16.11,8.89,1008.25,1005,1012,93.33333333333333,79,100,2.650000000000001,1.0,4.6,243.33333333333334,140,340,81.66666666666667,40,90,501,7.300000000000001,162
2019-06-13,11.404166666666669,14.44,9.0,1002.0833333333334,1000,1006,94.83333333333333,85,99,4.174999999999999,1.0,8.2,214.16666666666666,140,330,67.70833333333333,20,90,500,8.0,163
2019-06-14,13.276666666666666,18.89,8.33,1007.5,1005,1010,89.58333333333333,66,100,3.524999999999999,1.0,8.7,182.91666666666666,100,270,68.04166666666667,20,90,500,12.1,164
2019-06-15,13.40125,19.44,7.3,1010.3333333333334,1009,1011,83.91666666666667,56,97,3.663749999999999,0.5,8.2,182.91666666666666,100,230,44.333333333333336,1,100,802,15.7,165
2019-06-16,14.327083333333333,20.56,7.0,1012.8333333333334,1012,1014,81.79166666666667,58,97,4.6375,1.5,7.2,196.66666666666666,150,230,42.875,3,75,802,19.5,166
2019-06-17,16.494166666666665,21.11,12.0,1014.0,1013,1015,72.875,58,88,5.9375,3.1,8.2,197.91666666666666,180,220,59.083333333333336,20,93,803,20.4,167
2019-06-18,15.249583333333334,20.0,9.7,1012.2916666666666,1010,1014,82.125,64,98,2.4791666666666674,1.0,3.6,186.66666666666666,90,240,66.25,20,90,500,15.1,168
2019-06-19,15.364583333333334,20.0,12.5,1006.75,1006,1009,83.58333333333333,64,98,2.4041666666666672,0.5,5.1,206.66666666666666,50,330,62.708333333333336,40,90,802,15.1,169
2019-06-20,14.483333333333329,19.44,9.0,1009.625,1007,1013,71.16666666666667,53,91,4.045416666666666,1.0,8.7,269.5833333333333,230,300,42.208333333333336,15,90,802,18.2,170
2019-06-21,14.187916666666665,21.11,6.7,1017.375,1013,1021,65.16666666666667,43,89,3.078333333333333,0.5,6.2,242.25,13,330,30.0,8,75,802,22.9,171
2019-06-22,15.661666666666667,22.78,7.0,1020.75,1019,1022,73.08333333333333,47,91,3.204166666666666,1.0,6.2,125.83333333333333,60,330,35.333333333333336,20,68,802,22.5,172
2019-06-23,15.090416666666668,22.22,9.0,1018.4583333333334,1016,1020,82.95833333333333,68,94,4.620833333333333,2.1,7.2,68.75,30,90,68.75,40,90,803,18.4,173
2019-06-24,18.090833333333336,25.56,13.33,1015.0833333333334,1014,1017,85.41666666666667,76,98,2.1875000000000004,0.5,4.1,188.33333333333334,10,360,61.25,20,99,721,18.4,174
2019-06-25,14.944782608695656,19.0,12.78,1019.4782608695652,1017,1024,92.65217391304348,88,96,3.9652173913043467,1.5,5.1,85.21739130434783,10,360,87.17391304347827,40,90,804,14.7,175
2019-06-26,13.412500000000001,17.22,10.78,1028.875,1024,1032,85.625,78,94,4.920833333333333,3.6,6.2,29.583333333333332,10,50,85.0,75,90,804,6.9,176
2019-06-27,13.825416666666667,21.11,9.44,1030.5,1029,1032,77.375,67,86,4.508333333333333,2.6,6.7,62.083333333333336,20,90,54.375,0,90,803,19.5,177
2019-06-28,15.051250000000003,23.0,11.5,1025.5833333333333,1022,1029,79.83333333333333,68,94,4.8500000000000005,2.6,6.7,84.58333333333333,70,100,50.833333333333336,12,90,801,20.5,178
2019-06-29,20.02125,29.5,9.0,1015.2916666666666,1008,1022,73.54166666666667,48,99,3.258333333333333,1.0,5.1,141.25,80,340,11.041666666666666,0,40,800,25.5,179
2019-06-30,18.57375,23.2,13.1,1012.9166666666666,1009,1015,65.83333333333333,47,84,6.454166666666666,2.6,8.2,260.8333333333333,240,280,24.833333333333332,3,41,801,20.2,180
2019-07-01,16.106666666666666,21.67,10.7,1016.625,1004,1022,67.25,51,90,6.633333333333332,3.1,10.3,270.0,230,300,27.791666666666668,3,45,802,20.5,181
2019-07-02,14.942083333333331,21.67,8.0,1024.3333333333333,1023,1025,64.75,46,90,3.1999999999999997,0.5,5.7,300.0,160,340,40.583333333333336,15,75,802,20.9,182
2019-07-03,14.876250000000004,22.22,8.0,1026.9583333333333,1025,1028,70.54166666666667,51,87,3.2874999999999996,1.5,5.7,219.58333333333334,20,360,20.625,0,57,801,23.299999999999997,183
2019-07-04,17.544583333333335,26.11,8.5,1023.375,1020,1027,65.08333333333333,39,97,3.8541666666666656,0.5,7.2,245.41666666666666,110,320,43.916666666666664,0,90,802,25.9,184
2019-07-05,18.625000000000004,26.11,12.0,1016.9166666666666,1014,1020,65.08333333333333,51,85,3.3624999999999994,1.5,5.1,283.3333333333333,210,320,33.791666666666664,10,90,802,25.9,185
2019-07-06,15.439166666666667,21.0,11.94,1012.7083333333334,1011,1015,79.25,65,92,3.4416666666666664,1.0,5.1,177.91666666666666,20,300,61.458333333333336,20,90,803,10.5,186
2019-07-07,14.877500000000005,21.11,9.5,1017.0,1015,1020,68.54166666666667,49,87,2.579166666666667,1.0,5.1,160.83333333333334,10,360,50.583333333333336,20,94,802,20.5,187
2019-07-08,14.76333333333333,21.11,10.0,1021.2083333333334,1020,1022,68.0,54,79,2.583333333333334,1.0,4.6,86.66666666666667,10,350,69.16666666666667,20,90,803,17.9,188
2019-07-09,16.387500000000003,21.67,12.0,1020.0,1019,1021,74.83333333333333,68,84,1.920833333333334,1.0,3.1,202.08333333333334,80,300,80.0,40,90,804,10.1,189
2019-07-10,19.068749999999994,25.56,14.98,1015.7916666666666,1013,1019,75.79166666666667,57,93,3.4958333333333322,1.5,7.7,245.83333333333334,210,280,65.625,40,90,803,13.399999999999999,190
2019-07-11,19.222916666666666,25.56,14.1,1010.75,1010,1012,72.91666666666667,50,93,4.245833333333333,2.6,8.2,265.4166666666667,240,300,43.958333333333336,20,75,802,15.9,191
2019-07-12,17.91208333333334,24.44,12.0,1013.5,1010,1018,76.25,52,98,3.924999999999999,1.5,6.2,244.58333333333334,20,350,39.958333333333336,20,90,801,18.299999999999997,192
2019-07-13,16.389583333333334,22.22,12.78,1020.9583333333334,1018,1023,80.70833333333333,64,91,3.4374999999999996,2.1,5.7,232.08333333333334,30,360,63.375,20,90,803,18.299999999999997,193
2019-07-14,15.49583333333333,20.56,10.9,1023.3333333333334,1022,1024,78.41666666666667,61,97,3.304166666666666,1.0,6.7,140.41666666666666,10,360,53.458333333333336,20,97,803,13.7,194
2019-07-15,15.948750000000002,23.33,10.0,1021.7083333333334,1020,1023,73.66666666666667,49,90,2.108333333333334,1.0,3.1,224.16666666666666,10,350,55.916666666666664,13,90,803,13.7,195
2019-07-16,18.748749999999998,27.22,9.5,1017.4166666666666,1015,1020,69.33333333333333,46,95,2.0083333333333337,0.5,4.6,222.91666666666666,90,340,34.833333333333336,16,75,802,21.700000000000003,196
2019-07-17,19.701666666666664,27.78,13.0,1012.125,1009,1016,68.45833333333333,48,93,2.7291666666666674,0.5,6.2,198.33333333333334,50,320,67.91666666666667,20,90,804,21.700000000000003,197
2019-07-18,17.72666666666667,22.22,12.2,1007.75,1006,1011,72.04166666666667,44,95,3.5958333333333328,1.0,6.7,241.25,130,300,70.0,40,90,803,17.0,198
2019-07-19,15.774166666666666,19.0,9.44,1007.9583333333334,1005,1010,88.08333333333333,73,96,4.029166666666667,1.0,6.7,194.16666666666666,150,260,69.0,20,91,803,13.9,199
2019-07-20,18.100833333333338,23.89,12.0,1005.75,1002,1014,79.75,54,100,5.716666666666668,3.1,8.2,232.5,180,290,38.583333333333336,0,90,802,11.5,200
2019-07-21,17.824583333333333,23.33,10.0,1017.4583333333334,1015,1019,72.04166666666667,52,93,4.395833333333333,1.5,7.2,230.0,190,250,56.208333333333336,4,90,802,19.5,201
2019-07-22,22.141666666666666,30.0,15.7,1017.8333333333334,1016,1020,71.5,48,90,5.666666666666667,2.6,8.7,223.33333333333334,190,250,36.166666666666664,0,90,800,20.0,202
2019-07-23,22.2,34.44,13.0,1017.125,1013,1020,72.45833333333333,51,96,3.15,0.5,5.7,158.75,80,270,13.0,0,40,800,24.5,203
2019-07-24,23.390416666666667,31.11,17.78,1010.9583333333334,1009,1013,69.16666666666667,43,92,3.5541666666666667,1.0,6.7,179.58333333333334,20,340,39.416666666666664,1,75,802,24.5,204
2019-07-25,26.04875,39.44,16.0,1010.0,1007,1013,62.541666666666664,36,91,3.8583333333333325,1.5,6.2,112.91666666666667,70,190,28.875,1,88,801,22.9,205
2019-07-26,22.331249999999997,27.78,18.33,1009.0,1007,1011,68.875,55,82,3.0749999999999997,1.0,6.7,236.66666666666666,10,340,50.958333333333336,20,98,802,10.8,206
2019-07-27,16.986249999999995,19.44,14.44,1005.3333333333334,1004,1008,93.25,88,96,5.695833333333334,2.6,8.7,312.5,290,350,78.16666666666667,20,96,500,2.6,207
2019-07-28,16.633749999999996,21.15,13.89,1002.6666666666666,1002,1005,95.45833333333333,88,100,4.583333333333332,2.1,6.7,279.1666666666667,10,360,88.125,75,90,300,3.9,208
2019-07-29,18.77041666666667,26.11,13.2,1006.8333333333334,1004,1008,72.5,39,99,4.441666666666665,2.1,6.7,202.91666666666666,80,260,55.416666666666664,20,98,801,18.8,209
2019-07-30,19.076666666666664,25.2,14.44,1004.3333333333334,1001,1008,75.08333333333333,51,96,5.470833333333335,2.1,8.2,131.25,80,170,45.125,17,90,802,18.8,210
2019-07-31,17.10375,21.0,15.0,1007.0,1002,1012,87.625,75,98,7.987499999999998,4.6,10.8,248.33333333333334,190,270,52.916666666666664,20,90,802,10.0,211
2019-08-01,18.244583333333335,26.11,13.89,1015.875,1013,1019,81.20833333333333,70,94,4.158333333333331,2.1,6.7,228.33333333333334,20,360,44.208333333333336,20,100,802,13.7,212
2019-08-02,17.817083333333336,25.56,13.0,1019.2083333333334,1018,1020,80.875,60,97,3.258333333333333,1.5,4.6,173.75,10,350,39.666666666666664,11,75,802,10.5,213
2019-08-03,17.80625,24.44,10.7,1018.5,1016,1020,79.33333333333333,52,99,1.9000000000000006,0.5,4.6,190.41666666666666,10,360,42.666666666666664,1,100,802,16.700000000000003,214
2019-08-04,19.927083333333332,26.67,13.89,1012.25,1009,1016,74.5,53,95,3.6249999999999996,1.5,6.2,162.5,130,240,59.0,20,100,803,18.299999999999997,215
2019-08-05,18.486249999999995,24.0,13.0,1006.8333333333334,1006,1009,75.20833333333333,44,96,4.437499999999999,2.1,7.2,220.83333333333334,180,280,50.0,1,90,802,18.299999999999997,216
2019-08-06,17.879999999999995,25.0,12.0,1004.1666666666666,1002,1007,77.20833333333333,59,89,5.3500000000000005,2.1,8.7,217.91666666666666,190,270,32.416666666666664,0,75,801,19.1,217
2019-08-07,18.102857142857143,24.0,12.78,1003.3333333333334,1001,1006,66.0952380952381,45,94,5.938095238095238,2.6,8.7,248.57142857142858,210,280,36.666666666666664,20,75,802,19.1,218
2019-08-08,18.101666666666663,26.67,11.67,1007.9583333333334,1006,1009,70.95833333333333,43,93,3.370833333333333,2.1,4.6,213.75,80,280,38.583333333333336,1,90,802,20.5,219
2019-08-09,19.8225,26.11,16.0,998.5416666666666,995,1006,76.95833333333333,47,99,7.045833333333333,3.1,11.3,163.75,80,210,52.791666666666664,20,90,801,20.5,220
2019-08-10,18.386666666666667,23.0,15.2,997.5833333333334,993,1005,73.58333333333333,55,95,10.241666666666669,6.7,15.4,215.41666666666666,170,240,44.5,3,90,802,15.6,221
2019-08-11,16.765416666666663,22.0,11.2,1006.875,1005,1011,72.75,56,84,6.179166666666667,3.6,9.3,242.08333333333334,210,280,32.166666666666664,1,75,802,13.0,222
